,id,text,category
14566,1179819005617545227,"Some Indiana Film Journalists Association members were discussing #JokerMovie at a screening last night -- for something else; the studio declined to show it to us.

Our take: we've reached the ""prestige picture/awards bait"" stretch in the evolution of the superhero genre.

1/",
14567,1179818988718759936,💠💠 Bombay Sapphire - Ricky C (Prod X Rhys Brown) https://youtu.be/xL-PkG0WecE   #JokerMovie #NationalBoyfriendDay #Blood #IREvRUS #Beats #empowered #Youngtalent #MigosTypeBeat,
14568,1179818952349900806,2019 has been a sick year for movies. Going to see the last one I give af about this year until maybe Star Wars 9 just cuz that’s like a cultural event. #JokerMovie,
14569,1179818935643971584,Critically-acclaimed #JokerMovie comes to #IMAX theaters for ONE WEEK ONLY. Get tickets: https://bit.ly/2nB7W0f pic.twitter.com/eNdwc9MSWQ,
14570,1179818911950352386,Speaking of movies.. the #JokerMovie is super dope!!! I really loved it. pic.twitter.com/SNsIlMsRAq,
14571,1179818885924737025,How bad does the left suck?#JokerMovie,
14572,1179818838629736449,"Are you watching #Joker tomorrow? How about you listen to the #MAaDMoviePod talk about All Things Joker.
Check it out and share to your friends. Let me know who your favourite Joker is. 
#Podcast #JokerMovie #SoundCloud #ThursdayThoughts
#https://soundcloud.com/mad-movie-pod/all-things-joker-maad-movie …",
14573,1179818797114494977,"EFCC re-arrests fugitive internet fraudster Kayode, sends him to jail - https://news.assure.ng/efcc-re-arrests-fugitive-internet-fraudster-kayode-sends-him-to-jail/ …
@trafficbutter @Gidi_Traffic #Khadoni Tyga #ThrowbackTacha King of Boys Bobrisky #JokerMovie #NationalBoyfriendDay EFCC Messi Kyliepic.twitter.com/BdyJGF6zNI",
14574,1179818777988489216,Right after work today. 👍👍👍👍👍👍👍 #JokerMovie https://twitter.com/jokermovie/status/1179818395895648256 …,
14575,1179818766546419713,Just got out of watching #Joker and man this movie; I’ve got chills and a feeling of sadness too 😞 Gonna take a while to get over this film. AND #JoaquinPhoenix WHAT A PERFORMANCE. Ugh just watch the film. #JokerMovie #JokerTheFilm #JokerReview,
14576,1179818747445551110,"lotta foreshadowing goin' on in the media

#JokerMovie 
#predictiveprogramming

https://www.jsonline.com/story/entertainment/movies/2019/10/02/movie-theaters-adjust-bag-rules-concerns-joker-violence-simmer/3825451002/ …pic.twitter.com/uXjSxCyjsz",
14577,1179818661139365888,"Me, knowing #Joker is out today but I can't see it until tomorrow. #JokerMovie pic.twitter.com/WoULAGHlIB",
14578,1179818636153966592,"I'm street smart, but book-wise? Nah  #jokermovie",
14579,1179818589379006464,I have phobia for heights #JokerMovie,
14580,1179818504641548301,I forgive even when it hurt so bad cos life is about loving each other  #Jokermovie,
14581,1179818499914551296,Check out our new article 👉http://nostalgiacontempo.blogspot.com/2019/10/the-divorce.html …👈 #NationalBoyfriendDay #BirdsOfPrey #JokerMovie #RELENTLESS #Joker #Inktober #mauifire #DeliverDiGiorno #blogging #WriterLift #NYCC #thursdaymorningpic.twitter.com/N6Pz13QeIG,
14582,1179319481643892736,"@jokermovie BRILLIANT  BRILLIANT BRILLIANT 👏👏👏👏 it deserves every bit of appreciation it is getting.
#JokerMovie",
14583,1179319195634487296,One reason the Joker was such an exciting marvel in Christopher Nolan's 2008 gem The Dark Knight was that the film picked to make him a riddle.  #HollywodNews #Joker2019Review #JokerMovie #JokerMovieReview2019 #JokerReview https://www.zeroskip.com/joker-movie-review-2019/ …pic.twitter.com/HoTKAVHlb9,
14584,1179319122338955264,"It’s dark, it’s elegant, its disturbing, it’s dc’s finest till date. It’s a fuckin masterpiece. I’m still mentally processing this movie #JokerMovie pic.twitter.com/sMCzvZkeYf",
14585,1179319093196775424,"#jokermovie. Brilliant and a must see, not the usual DC movie. A true masterpiece. A very sad haunting movie.",
14586,1179318911482900480,"Heath Ledger, Joaquin Phoenix and Me
...
Best Movie 2019 
#JokerMovie pic.twitter.com/FmGndH2c0k",TALENT
14587,1179318854880612352,"So, for the first time I experienced a Standing Ovation for a movie in theatre!
#JokerMovie",
14588,1179318795250352128,"2 days till we experience Joaquin Phoenix’s stellar performance in #jokermovie. 

Follow @filmoneng for more #filmone #filmonengpic.twitter.com/gwNyXFI2iZ",TALENT
14589,1179318762589302785,Nobody wants to know what it's like to be the other guy. #JokerMovie pic.twitter.com/vIs6Tb7JrP,
14590,1179318580732579840,Show time #JokerMovie,
14591,1179318434271645696,Say no more! This movie is really  dope 🤡🤡 #JokerMovie,
14592,1179318358300213248,"2008 -
The world needs a Batman
2019-
The world needs a Joker
#JokerMovie
#Joker",
14593,1179318111104724993,This man #JoaquinPhoenix has created a Masterful performance for a film which itself feels like a cracked Masterpiece. #JokerMovie #JOKER,
14594,1179317333736583169,So joaquim pheonix has the best actor award nailed down....its his the lose #joker #JokerMovie,
14595,1179316998221656066,Origin stories don't get better than this. Wow! #JokerMovie,
14596,1179316900360265728,🎶Twinkle Twinkle little bat Watch me kill your favorite cat...... Hope to win this giveaway! so that i can come to watch IMAX Twinkle Twinkle kenyabuzz gv me tickets to watch IMAX 🎶 #KBGiveaway #JokerMovie,
14597,1179316786824531968,I can't wait for all the INCELS to see the #BirdsOfPrey trailer before the #JokerMovie this weekend. 😁,
14598,1179316676598218755,"Question: What is darker than a black hole?
Answer: The #JokerMovie",
14599,1179316503750967296,2 hrs to go #JokerMovie,
14600,1179316420074602496,"Kalo liat review online, #JokerMovie kyk nya worth it buat ditonton. But I'm afraid how the movie is going to affect me... Conflicted.",
14601,1179316180550651904,'Joker' Movie: A Wake-Up Call to America https://thepsychword.com/2019/10/02/joker-movie-a-wake-up-call-to-america/ … #joker #jokermovie #mentalillness #violence,CHARACTERS
14602,1180214129484849160,Just seen the @jokermovie and don’t have enough good things to say about it! Joaquin Phoenix played the Clown Prince of Crime superbly. No spoilers from me but do all you can to watch this movie! ⭐️⭐️⭐️⭐️⭐️ 🃏 #JokerMovie pic.twitter.com/1UayFykixR,TALENT
14603,1180214112900370432,"Just watched ""Joker"" and it was damn amazing! Great character study and best acting I've seen in some time. #joker #jokermovie #clownprinceofcrime #warnerbros #dccomics #comicbookmovies https://www.instagram.com/p/B3NZGYbhG4x/?igshid=dxlhlive36lo …",
14604,1180214090230386689,"My review for #JokerMovie is out on my blog! This and Once Upon A Time In Hollywood proves that even though these films aren't billion dollar hits, they are fantastic compared to typical blockbusters.

https://xaviermoviereviews.blogspot.com/ pic.twitter.com/d1sTE5vtUM",
14605,1180214087260745728,"With all the chatter about #JokerMovie and how it may/may not glorify #incels we must ask ourselves, is it bad to empathize with people who are social failures, disaffected youth, and/or potentially mentally ill? Nobody has to agree with bad actions to understand motives.",
14606,1180214082256818176,"If there’s anything we should take away from the Joker movie, it’s that we should very much make sure to take care of everyone in our society. #JoaquinPhoenix #JoaquinPheonixJoker #TheJoker #Joker #JokerMovie @JokerMovie #DC #DCComics @DCComics #Batmanpic.twitter.com/yceKClomvh",
14607,1180214072903655424,"I don't think #JoaquinPhoenix acts to win awards but if he doesn't win everything for #JokerMovie then they should scrap awards, all of them @TheAcademy @goldenglobes @SAGawards @GothamAwards @peopleschoice @BAFTApic.twitter.com/kXStOOAYNn",
14608,1180214064930267136,"Just watched #JokerMovie ! It was awesome, clearly a comic book movie. The whole transformation of the Joker is just wonderful ! Everyone's gonna love the end.",
14609,1180214057913200640,Its safe to say #JokerMovie deserves an oscar,
14610,1180214048643641345,I got some Silence of the Lambs/Buffalo Bill vibes from #JokerMovie 😂💃 #iykyk,
14611,1180214046571794432,"INCROYABLE !! ❤😍❤
#Joker #JokerMovie #JokerMovie pic.twitter.com/8xh5qIPzwu",
14612,1180214010551160834,I wanna go watch Joker but feel like it’s going be too artisty and about the psyche of him.  #JokerMovie,
14613,1180214010471440384,#JokerMovie was pure dark comedy. Joaquin Phoenix absolutely killed it. Highly recommend catching this one in theaters,TALENT
14614,1180213992729567232,#JokerMovie ... stunning. pic.twitter.com/edfwp1yt8m,
14615,1180213986102595585,Nobody saw #JokerMovie ??,
14616,1180213973318356996,"the joker is just... wow. all i can say is 
wow.🙏🏻 I'm speechless. #JokerMovie",
14617,1180213959493918720,The most disturbing part of #JokerMovie was when Authur was playing @PUBG and suddenly exclaimed the N-word when killed by another player. Disgusting.,
14618,1180213926405054466,Incredible 🤯🤯🤯🤡🤡🤡 #JokerMovie,
14619,1180213925935271937,It's not a joke on the Borderline #JokerMovie https://twitter.com/POUNDMONEY_CEO/status/1176974316434591744 …,
14620,1180213900198985728,"Is #JokerMovie wild? Well, it ain't you old school Batman movie Here's my take. https://kkfi.org/program-episodes/freeze-frame-joker-r/ … #kkfi901fm",
14621,1180213877113524224,Go get your Oscar baybehhh #JokerMovie #JoaquinPhoenixpic.twitter.com/leNQW205CM,
14622,1179818418201092096,"Sometimes, my heart and flesh fails me but God is my portion forever. Am so loving, always ready to learn ad help when I have the opportunity. #JokerMovie",
14623,1179818406377332737,Nigeria to host 2024 Olympics #Jokermovie pic.twitter.com/GbuTMvDHiN,
14624,1179818396969504774,Tonight on #ExtraTV: Is Joaquin Phoenix Oscar-bound for #JokerMovie? He’s telling us about playing the tortured movie villain. pic.twitter.com/YLnsB1g9PV,TALENT
14625,1179818395895648256,Now Playing. Get tickets: http://Fandango.com/JokerMovie  #JokerMovie pic.twitter.com/OSocpQKgIV,
14626,1179818369714921474,"Tag yourself if you were at Joker premier last night.
It was great to meet each one of you in person.
.
. 
.
#jokermovie #galleriamall #galleriamallabudhabi #abudhabi #abudhabimedia #imax #imaxvoxabudhabi #vox… https://www.instagram.com/p/B3KlIhTJa-V/?igshid=1f9av6wtzso4f …",
14627,1179818368695713793,"I'm exceptional unique, i stand tall above my peers, i am sensationally gifted, i have a dynamic voice that softens the heart of men and women and finally my heart for you dey beat kedike kedike #JokerMovie",
14628,1179818359166132225,"My rating for Todd Philips's

JOKER
#Joker
#JokerMovie
@JokerMovie

⭐⭐⭐⭐
7/10

#ChasingRatings

CC @JoaqPhoenix @DCComics @WarnerBros_PH @NextBestPicture @Tessicat @cinemabravoph @GeekVibesNation @cautionspoilers @FlickSmacks @kolbytoldme @ComicBook @RottenTomatoes @ctctweetspic.twitter.com/MD5EYFkj6P",TALENT
14629,1179818310847913984,I can be fun sometimes #JokerMovie,
14630,1179818278803378182,I’m cool #JokerMovie,
14631,1179818274210627585,"I'm an introvert, from Edo state, churchy and love your music.
#JokerMovie",
14632,1179818245316055043,"I'm imperfect but striving to be better
#JokerMovie",
14633,1179818244359774210,Lol chidima I just love to chop life with zero worries #JokerMovie,
14634,1179818232917774338,"The #JokerMovie opens in theaters across the country today. Rochester movie chains confirm to me - they are adding security. No threats have been made, but some fear the movie could inspire violent actions. Costumes & masks are also banned. @13WHAMpic.twitter.com/HRQqhuhHu1",
14635,1179818203138183175,I am kind #JokerMovie,
14636,1179818157776818177,"#MeanGirlsDay #October3rd
#JokerMovie #NationalBoyfriendDay #Joker #ExNaMTV #Inktober #CryForMe #MeninasMalvadas Regina George #PanicDaypic.twitter.com/fDGGiMGO7O",
14637,1179818150575165441,"Batman's greatest villain has long been a reflection of evil and villainy. But Joaquin Phoenix gives us the character a new, terrifying twist in #JokerMovie https://buff.ly/352zVHl pic.twitter.com/iZGP8abWp9",TALENT
14638,1179818126474653697,I'm broke #JokerMovie,
14639,1179818118245425153,Killing eve #JokerMovie,
14640,1179818098582409216,So Excited To See The New #JokerMovie Tomorrow! Joaquin Is A Legend!! @jokermovie,
14641,1179818076742803456,The #JokerMovie is awesome.,
14642,1180583999443357696,One of the best movies I seen in a While. 10/10 #JokerMovie pic.twitter.com/1OrYc2s1DS,
14643,1180583992229163011,"Bake the world a better place.

Make #Cakes like this at home with our Cake Decorating Tools:
https://innovationbydk.com/collections/baking-tools …

#cakedecorating #birthdaycake #foodie #cupcakes #chocolate #baking #birthday #cakedesign #yummy #JokerMovie #JokerFilm #SaturdayThoughts #USA #SaturdayMotivationpic.twitter.com/U5fKFVXkfw",
14644,1180583916958126081,"The #JokerMovie really be like that...

🤡",
14645,1180583890961911808,It's 🃏📽 time! #JokerMovie,
14646,1180583834636603392,Instead of Joaquin Phoenix WB should have casted you as joker. #joker #JokerMovie pic.twitter.com/NCQLeuHEiH,CHARACTERS
14647,1180583797298876422,20 minutes. #JokerMovie pic.twitter.com/mHa0RaqtyO,
14648,1180583779070439425,"Movie Saturday, #JokerMovie and #AdAstra. Both really good intense movies with great story, acting and atmosphere. I have just never have liked the DC comics universe as much as the Marvel universe, so enjoyed #AdAstra more. Teensy bit more “actoring” in #JokerMovie",
14649,1180583764008660993,"#JokerMovie is a very unique take on the tale & wont be everyones cup of tea. Dark, brutal, slow build. It is Phillips nod to how society is handing the nutters the keys to the asylum. 
#Phoenix has worked like a trojan, I dont recall a single scene hes not in, nor fails to steal",
14650,1180583762104483841,@hyperheroes @El_Santotaco @adamhlavac I know @Hectorisfunny is at #NYCC2019 but are we going to get a #JokerMovie review,
14651,1180583731641208837,#JokerMovie was dope! 🃏🔥,
14652,1180583709646311424,"Just insane... 👏👏
#yancynothinyet #jokermovie @ Alamo Drafthouse Raleigh https://www.instagram.com/p/B3QBLNYHc2D/?igshid=1st6o40nmz7zw …",
14653,1180583701106741248,"Go check out my song on #Spotify 
https://open.spotify.com/track/2kPwIMavFnsUMqT9LOV2OT?si=BVUBNA_BQISElh3ZZAOSiQ …

#TheViper #ThePurge #JokerMovie",
14654,1180583662779166722,"What a movie man. Joaquin Phoenix’s performance is next level. Can’t believe some people actually labeled this “boring” or a “disappointment”, it was just different class, No other performance this year will be able to top this one, flawless Masterpiece thats all.  #JokerMovie 🤡 pic.twitter.com/J3FqEKSHHw",TALENT
14655,1180583631724531713,#JokerMovie is intense & uncomfortable to watch at times but the acting is stunning & I applaud their mature approach to this classic🃏🤡,
14656,1180583589827661824,"I have to come clean, I’ve never listened to @WuTangClan 🙉
#hiphop #Liverpool #JokerMovie",
14657,1180583540498452483,Everyone needs to go see joker not even as a DC fan but this film isnt a superhero movie it's not a comic book movie it's as realistic as a movie can get and Joaquin Phoenix deserves an oscar for this #ToddPhillips #JoaquinPhoenix take a bow  #JokerFilm #JokerMovie,TALENT
14658,1180583507069812742,The #JokerMovie left a hole in my heart.,
14659,1180583499977224194,"People are seriously walking out on the Joker movie because they think it's too violent and terrifying for today's time. It's a fictional movie, movies are an escape into weird worlds that can compel, inspire, or in this movies case, warn.
#JokerMovie #Joker",
14660,1180583467337183232,"#JokerMovie had many many problems.  Phoenix wasnt one of them, the movie was just...not very good.  It was ok but reminded me too much of Ledger.  Overall felt like a waste of time",PLOT
14661,1180583451050663941,"I don't need a 20 year old Gender studies major to tell me what didn't work for them about the Joker. It wasn't made for them. 

I want to know what actual audiences thought of the movie. 
#JokerMovie",
14662,1179818055247024132,Canal street #JokerMovie,
14663,1179818041519026177,Text book ma #Jokermovie,
14664,1179818006895091716,😊 Being loved my people i just got to know. #Jokermovie,
14665,1179818003657117696,Let’s go #JokerMovie show me that smile 😀 pic.twitter.com/cJo4Yd92Ak,
14666,1179817970190692353,Am not perfect but am LIMITED EDITION #JokerMovie,
14667,1179817965212114944,I’m unique #Jokermovie,
14668,1179817908777738240,I am lovely and caring #JokerMovie,
14669,1179817900066136065,"Wooow, I haven’t seen a movie that good in a long long time 👏👏👏

Love it ❤️ 10/10 
#JokerMovie #Jokerpic.twitter.com/v7GcisIonk",
14670,1179817872681508865,John wick #JokerMovie,
14671,1179817855111634945,"Three types of US movies: depressive, violent, stupid.
#AdAstra #JokerMovie #MIBInternational",
14672,1179817847436001285,"I help people alot 
Even if it means going our of my way 
#JokerMovie",
14673,1179817827152338944,"I am a strong African woman who does not need the validation of one,  I believe my tomorrow is better than my today so I have refused to let any man who thinks he has money to make me feel bad. I cry sometimes because it is tough but we keep pushing #JokerMovie",
14674,1179817825927647232,#Jokermovie am wonderfully made,
14675,1179817816557535233,The most intelligent female artist in Nigeria #JokerMovie save a soul 😭😭😭,
14676,1179817814485557248,I have a good heart #Jokermovie,
14677,1179817740737110018,#facts of the day #JokerMovie #Bloodhttps://twitter.com/ProfAggarwal/status/1179797496605708288 …,
14678,1179817732923109376,Going see #JokerMovie tonight!!!!,
14679,1179817703596576770,I'm enough #Jokermovie,
14680,1179817669849223169,I'm loyal #jokermovie,
14681,1179817651629105153,"That's the most terrifying part of the #JokerMovie, it shows you a world that has completely lost its moral compass. 

That just wants to take its revenge from those more privileged than them for all the wrongs that may/may not have been done by them.",
14682,1179315887599259648,This explains why I can’t post about #jokermovie,
14683,1179315805198024705,"@jokermovie 
Crazy
Incredible
Great movie
You make my day 😄
#JokerMovie",
14684,1179315251763761152,Just over 12hrs til I finally see @jokermovie I am so #excited ... the wait is almost over #JokerMovie,
14685,1179314772925276160,"I used to think my life was a tragedy, but now I realize it's a comedy.  #JokerMovie 🤡",
14686,1179314505408319489,Joaquin Phoenix is really killing it in #JokerMovie. That was an Oscar Performance.,TALENT
14687,1179314148447932416,"I used to think that my life was a tragedy. But now I realize, it’s a comedy.
- Arthur Fleck -
#JokerMovie",
14688,1179314140768133120,stoked for tomorrow #JokerMovie,
14689,1179313727302057984,"A legendary movie. Superbly entertaining and the finest acting. #JokerMovie 
Take a bow #JoaquinPhoenix 🤩😍",
14690,1179313660507770881,"Villain always have my heart ❤️

Cant wait for Joker

#villains #JokerMovie",
14691,1179313493553508352,You can feel Arthur Fleck's pain too. It hurts. #JokerMovie,CHARACTERS
14692,1179313402465800193,Dear @warnerbrosindia @wbpictures why you not release #JokerMovie in Local  language,
14693,1179313361936207872,Best movie so far and I can't see #mcu fanboys 😅😅😅 #JokerMovie,
14694,1179313205840994304,"Joker absolute madness.
#JokerMovie #joker",
14695,1179313029558620160,"Just saw #JokerMovie. Damn..it’s so dark and brutal, the final stage was MAD !!!. A solid origin story for the prince of crimes.",
14696,1179312752893943809,#JokerMovie damn good!,
14697,1179312384017436672,Showtime #JokerMovie,
14698,1179312229742604288,#JokerMovie is a masterpiece and #war is a joke movie,
14699,1179312209152765952,Why #JokerMovie not release in Muzaffarpur?? @IndiaCinepolis @bookmyshow,
14700,1179311579583500288,#JokerMovie It's movie time....,
14701,1179311527951622144,"JOKER JOKER JOKER 🃏
The day has come 
#JokerMovie",
14702,1180213872583696384,"Send in the clowns 🤡 
Loved every second of it 🖤
#JokerMovie pic.twitter.com/dsLYl1LVqd",
14703,1180213865545703425,"⚡️ “Why the Joker is the perfect villain 🤡 #JokerMovie”

https://twitter.com/i/moments/1180209205623627776 …",
14704,1180213799648935942,And the Oscar goes to Joaquin Rafael Phoenix #JokerMovie,TALENT
14705,1180213796528250880,Is anyone giving props to the MUSIC in this film?? That music when you could feel Arthur becoming FULL JOKER was AWESOME!! #JokerMovie,
14706,1180213769273823239,#JokerMovie Joker is back🤙🏻🔥🔥🔥. pic.twitter.com/Wm88Dfew98,
14707,1180213765956100098,Got my seat for #JokerMovie! pic.twitter.com/r6G7M6SK9c,
14708,1180213753138290693,"‘I used to think that my life was a tragedy, but now I realise, it’s a comedy.’

#NowWatching #JokerMovie @jokermovie 🃏pic.twitter.com/aRn6E6i7NK",
14709,1180213737648742401,"Finally got this drawing scanned. NOW you can zoom into the details! Gonna cheat and use this as an #inktober entry lol. #inktober2019

Ballpoint on #moleskine.
#joker #JokerMovie #dc @jokermovie #JoaquinPhoenix #batman #JokerFilmpic.twitter.com/SyZqfNhSua",
14710,1180213732804313090,Just seen the #JokerMovie .. great movie.. truly outstanding script and most of all.. a phenomenal performance by Joaquin Pheonix!,TALENT
14711,1180213686394339335,"bruh... best movie ever don’t @ me. 

Joaquin Phoenix is unbelievable. 

Soundtrack is perfect. 

The use of colors to set tone and props to set the time.. goodness. 

1000000000/10
#JokerMovie 🤡 pic.twitter.com/0VVBVrf3ZZ",TALENT
14712,1180213653733117952,i love the office #JokerMovie,
14713,1180213643906048000,"There is a ""we live in a society"" moment in Joker 😭 Meta trolling #JokerMovie",
14714,1180213565925539840,Yes I am I can’t wait #JokerMovie,
14715,1180213525500878848,Looking forward to #JokerMovie but not sure @EastDulwichPH have quite chosen the right from for Toddler Time..pic.twitter.com/2ttsA9rh3O,
14716,1180213523059822593,"That choice of music for the stair sequence in #JokerMovie

Odd. pic.twitter.com/SXIzTw9T01",
14717,1180213517489713153,Mood #JokerMovie pic.twitter.com/5q8BG6ucqt,
14718,1180213503757635585,I absolutely agree but still want to watch it 😬 #JokerMovie https://twitter.com/jennyyangtv/status/1180062482942967811 …,
14719,1180213494165200896,The Joker movie was phenomenal. Big props to the cast and everyone involved. Haven't enjoyed a movie like this in a loooooong time #JokerMovie #Joker2019,CHARACTERS
14720,1180213483675062273,Just watched #Joker and wow! Haven't seen a movie as intense as that in a while. Definitely go watch it! #jokermovie,
14721,1180213469590835200,i caaant wait to see it 😍 #JokerMovie,
14722,1180583440464265217,Joker is unimaginably phenomenal #JokerMovie,
14723,1180583391873257474,I’m voting for Joaquin for Best Actor right now. #JokerMovie,
14724,1180583366724186114,My boy and I are about to see Joker. We’ve been waiting for months for this flick. So stoked. #JokerMovie,
14725,1180583334302212097,#JokerMovie was so good last night pic.twitter.com/3KaRf5Cyqb,
14726,1180583325993332737,"JOKER is like ""Potty pe Dhania"".  #JokerMovie #Joker 

Dialogue is from #Chichhore",
14727,1180583304556208128,"Okay so the #JokerMovie was really good, slow building but an awesome last 30, overall it lived up to the hype. Brilliant performance from #JoaquinPhoenix",
14728,1180583247698255872,"#sundayspl #hostelboys #hostellife #hostelfood #tamilnadu #trendingmemes #mr_local_admin #coimbatorepaiyan #coimbatorian #weekendvibes
#JokerMovie 
Check insta profile: enamo_takkunu_thonuthu 
#enamotakkunuthonuthumemes
Follow page @EThonuthu and Supportpic.twitter.com/C1fcEdhEJH",
14729,1180583242308575235,"i just got done seeing #JokerMovie, and here’s a straightforward, no bullshit review: Harrowingly beautiful movie, AMAZING performance by Phoenix, absolutely breathtaking. Go ser it in theaters, you will not regret it. 5 bags of popcorn!",
14730,1180583222939242496,"I thought all those “we live in a society” jokes were toward the #JokerMovie detractors, but no the Joker literally says we live in a society...",
14731,1180583190764740609,"#joker blew my mind. Fellow photographers, you have to see it  #JokerMovie #JokerFilm",
14732,1180583187971366913,"#JokerMovie was amazing, #JoaquinPhoenix deserves to be nominated for an #Emmy for his amazing performance.",TALENT
14733,1180583151430553600,Sitting down to watch #JokerMovie,
14734,1180583143587188736,Just found out. #JokerMovie soundtrack is done by the same composer who created the sound of #ChernobylHBO. No wonder even in this movie she has outdone herself. Incredible.,
14735,1180583123991445505,Is #JokerMovie any good? 🤔,
14736,1180583123328745473,Joker is epic #JokerMovie,
14737,1180583117389615107,#JokerMovie is just fine. It’s perfectly..fine. pic.twitter.com/1rsMdFJwAU,
14738,1180583113774075904,"Can’t believe @jimmykimmel 
embarrassed Joaquin Phoenix while he was doing promo for this AMAZING movie, the guy was clearly in character and after the seeing movie I can see why it was probably so mentally exhausting and hard work! #Oscarworthy #JokerMovie pic.twitter.com/8u6bgmIdVD",TALENT
14739,1180583099744174086,"The #JokerMovie made my mind tear away into tiny pieces. It depicted a brutal reality of mental illness with captivating cinematography.  The movie triggers, stings, and is absolutely breathtaking but can leave anyone suffering mental illness with their soul crushed. #Joker",
14740,1180583057117470721,Absolutely phenomenal! #joker #JokerMovie #JoaquinPhoenixpic.twitter.com/g3u2xVZqYP,
14741,1180583003086409729,"If you've seen Joker, what are your thoughts? #JokerMovie #Joker #JokerFilm @jokermovie #JoaquinPhoenix #ToddPhillips #RobertDeNiro #ZazieBeetz #TheJoker #Thejokermovie",
14742,1179311102112362497,"If Joker is not film of the year, I don’t know what is. #masterpiece #JokerMovie",
14743,1179310124906635264,Now watching #JokerMovie 🤡,
14744,1179310054756864000,#JokerMovie anyone?,
14745,1179310045202272256,"Dear @DCComics, if you have even a little bit of intent in making Marvel your bitch, keep making trendsetters like #JokerMovie.",
14746,1179309982883278850,Watching Joaquin Phoenix you realise how a great actor can hold the entire film together. #JokerMovie,TALENT
14747,1179309970426355712,""" Nobody wants to know what it's like to be the other guy. "" 
This dialogue is what #JokerMovie means !!! 
Amazing definition of the origin story",
14748,1179309881288843264,"Hitman Comeback 🔥
DC Comeback 🔥
What a day😭❤️
#RohitSharma 
#JokerMovie",
14749,1179309498155982848,#JokerMovie tomorrow 🤡,
14750,1179309474651049985,#JokerMovie in 2 Hours. 😳 😊,
14751,1179308541632364545,"We don't deserve #JokerMovie. 

😭💓😭💓😭💓😭💓😭💓",
14752,1179308504487563264,#JokerMovie film of the year. Oscar worthy performance #JoaquinPhoenix 🔥,
14753,1179308270755799040,"You can't denie something related to joker neither Joaquin Phoenix. 
Time for #JokerMovie #JokerWeek #day1",CHARACTERS
14754,1179307732689534976,"#JokerReview :- A Pure MASTERPIECE 🔥🔥

#JokerMovie",
14755,1179307138943868928,Nobody wants to know what it's like to be the other guy. #JokerMovie,
14756,1179307057918296064,"Today I'm watching #War  - Excited.
This week - #SyeRaa and #JokerMovie 😍",
14757,1179306853248880640,"It took a year to write this film and each millisecond on screen justifies that year.
Incredible. Absolutely incredible.

#JokerMovie",
14758,1179306807635787779,"Planning to watch #JokerMovie today? Read our review to see if it's worth your time and money:
https://gadgets.ndtv.com/entertainment/reviews/joker-movie-review-release-date-india-trailer-joaquin-phoenix-cast-2110465 …",
14759,1179306399668420609,"Show Time : #JokerMovie 
@_PVRCinemas",
14760,1179306190615928832,Still letting it sink... #JokerMovie is TERRIFIC!,
14761,1179306132772229120,"@warnerbrosindia @INOXMovies @INOXSupport i want to see #JokerMovie but it isn't in the nearest INOX in my city, plzz helppp",
14762,1179817638152806407,Help a soul #JokerMovie,
14763,1179817636412178435,I'm going to go see #JokerMovie On saturday the weather will be bad tomorrow so i'm hoping saturday will be alri,
14764,1179817630875766784,"Ok plenty ones

#JokerMovie",
14765,1179817609312817152,"I'm human though I sometimes make mistakes,but I try not to repeat the same mistakes again eventhough I'm unpredictable most times #jokermovie*rOg3r dAt*",
14766,1179817531730735105,I am a giver and kind soul.             #JokerMovie,
14767,1179817525720293381,I'm hungry and broke #JokerMovie,
14768,1179817513200340992,"I'm the Departmental President in my School, I love coding, I want to help my mum boost her business, she has done a lot for me
#Jokermovie",
14769,1179817511547748354,"Keeping faith

#JokerMovie",
14770,1179817509756837891,Queen of the south #JokerMovie,
14771,1179817504618758144,Thank God for blessing me #Jokermovie,
14772,1179817493365432320,"Because of tight schedule our group can't decide when to go to see #JokerMovie 
😤",
14773,1179817486595833856,Got my ticket! #JokerMovie #Jokerpic.twitter.com/2e6oWM1Nbr,
14774,1179817465477566464,"I Love being me .
#jokermovie 
5k crew",
14775,1179817456287850498,Joker [MOVIE REVIEW] (Spoiler Free!) #Joker #JokerMovie https://youtu.be/2g2XXr2Kca8  via @YouTube,
14776,1179817448096309251,We are all clowns 🤡 #JokerMovie #Joker #ClownWorld,
14777,1179817416215400450,I'm always loyal to the right course.. #Jokermovie,
14778,1179817406031683584,"#Jokermovie
All I want in this life is to make my mom proud...she has made sacrifices in this life for me..I pray God makes my dream come through...God bless you Chidima",
14779,1179817397907152896,"Watched ""Joker"" movie don't understand why people are liking it so much

#JokerMovie #Joker #JokerReview #JokerFilm #NationalBoyfriendDay #GOFLA #TheHundred #MeanGirlsDay #Glastonbury2020 @akshaykumar @jokermoviepic.twitter.com/YGrB1wy6su",
14780,1179817366206763009,"#JokerMovie I am a good daughter, sister and a good friend",
14781,1179817365917360129,None #JokerMovie,
14782,1180582986321813504,"I’m putting my flag down. I’ve seen both movies, and I prefer #AvengersEndgame over #JokerMovie pic.twitter.com/6WbO2XetlP",
14783,1180582975181737991,"I just finished seeing the movie Joker...
     Awesome movie but...
•••••SPOILER ALERT••••••
At the end instead of having the end-screen say the end, it should’ve said the beginning #JokerMovie",
